StreetCode,StreetName
544600,RAILROAD AVENUE
544605,SOUTH RAILROAD STREET
544623,RALPH AVENUE
544624,RALPH PLACE
544625,RAMAPO AVENUE
544627,RAMBLE ROAD
544629,RAMBLEWOOD AVENUE
544630,RAMSEY LANE
544635,RAMONA AVENUE
544636,RAMSEY PLACE
544637,RANGE ROAD
544638,RANDALL AVENUE
544639,RANKIN STREET
544640,RARITAN AVENUE
544642,RATHBUN AVENUE
544650,RAVENHURST AVENUE
544653,RAYFIELD COURT
544654,RAY STREET
544655,MUNDY AVENUE
544656,RAVENNA STREET
544657,RAYMOND AVENUE
544658,RAYMOND PLACE
544659,READING AVENUE
544660,RECTOR STREET
544661,RAWSON PLACE
544664,RED CEDAR LANE
544665,REDGRAVE AVENUE
544666,REDWOOD LOOP
544671,CIRCLE ROAD
544672,REGAN AVENUE
544674,REGENT CIRCLE
544675,REGIS DRIVE
544676,REGAL WALK
544677,REGINA LANE
544680,REID AVENUE
544682,REISS LANE
544685,REMSEN STREET
544690,RENE DRIVE
544700,RENEE PLACE
544702,RENFREW PLACE
544705,RENO AVENUE
544710,RENSSELAER AVENUE
544715,RENWICK AVENUE
544718,CEMETERY RESURRECTION BDY
544720,REON AVENUE
544733,REVERE LANE
544735,RETFORD AVENUE
544737,REVERE STREET
544738,REYNOLDS STREET
544739,RHETT AVENUE
544740,RHINE AVENUE
544743,REYNOLDS COURT
544745,RICE AVENUE
544747,RICHARD AVENUE
544748,RICHE AVENUE
544750,FRESH KILLS BRIDGE
544760,RICHMOND COURT
544770,SUTTER PLACE
544800,SOUTH ROAD
544850,RICHMOND HILL ROAD
544853,KOREAN WAR VETS PARKWAY
544854,RICHMOND PLACE
544860,RICHMOND VALLEY ROAD
544870,MT RICHMOND CEMETERY BOUNDARY
544900,RICHMOND ROAD
544910,RICHMOND CNTY COUNTRY CLUB BNDY
545050,RICHMOND TERRACE
545055,RIDGE AVENUE
545060,RIDGE COURT
545070,RIDGE LOOP
545075,RIDGECREST AVENUE
545080,RIDGEFIELD AVENUE
545085,RIDGEWAY AVENUE
545090,RIDGEWOOD AVENUE
545094,RIGA STREET
545095,RIDGEWOOD PLACE
545096,RIVER ROAD
545097,RILEY PLACE
545098,RIEDEL AVENUE
545099,RIGIMAR COURT
545100,RIEGELMAN STREET
545110,RIGBY AVENUE
545150,RIVINGTON AVENUE
545180,ROANOKE STREET
545185,ROBERT LANE
545198,ROBERTS DRIVE
545199,ROBIN COURT
545200,ROBIN ROAD
545202,ROBINSON AVENUE
545203,ROCCO COURT
545204,ROBINSON BEACH
545205,ROCHELLE PLACE
545206,ROCHELLE STREET
545220,ROCKAWAY STREET
545224,ROCKLAND AVENUE
545226,ROCKNE STREET
545228,ROCKVILLE AVENUE
545229,ROCKWELL AVENUE
545230,RODERICK AVENUE
545231,RODMAN STREET
545233,ROE STREET
545235,ROFF STREET
545236,RODEO LANE
545240,ROKEBY PLACE
545280,ROMA AVENUE
545285,ROMAN AVENUE
545288,ROMAN COURT
545290,ROME AVENUE
545296,ROMER ROAD
545300,RONALD AVENUE
545350,ROOSEVELT AVENUE
545360,ROOSEVELT COURT
545370,ROOSEVELT STREET
545500,ROSE AVENUE
545502,ROSE COURT
545510,ROSEBANK PLACE
545520,ROSECLIFF ROAD
545650,ROSEWOOD PLACE
545670,ROSS AVENUE
545720,ROSS LANE
545740,ROSSVILLE AVENUE
545760,ROSWELL AVENUE
545780,ROWAN AVENUE
545800,ROXBURY STREET
545810,ROYAL OAK ROAD
545895,RUBENSTEIN STREET
545900,RUDYARD STREET
545905,RUGBY AVENUE
545910,RUGGLES STREET
545915,RUMPLER COURT
545920,RUPERT AVENUE
545930,RUSSEK DRIVE
545950,RUSSELL STREET
545953,RUSSO COURT
545955,RUSTIC PLACE
545960,RUTH STREET
545962,RUTHERFORD COURT
545965,RUTH PLACE
545966,RUXTON AVENUE
545970,RYE AVENUE
545975,RYAN PLACE
546000,SABRINA LANE
546010,SALLY COURT
546015,SALAMANDER COURT
546050,SALZBURG COURT
546080,SAMANTHA LANE
546090,SAMPSON AVENUE
546095,SAMUEL PLACE
546100,SAND LANE
546115,SANDBORN STREET
546120,SANDERS STREET
546150,SANDGAP STREET
546167,SANDRA LANE
546175,SANDS STREET
546177,SANDY LANE
546180,SANDYWOOD LANE
546245,SANFORD PLACE
546250,SANFORD STREET
546290,SANILAC STREET
546295,SANTA MONICA LANE
546300,SANTO COURT
546305,SAVIN COURT
546307,SAPPHIRE COURT
546310,SAVO LANE
546314,SARCONA COURT
546315,SATURN LANE
546316,SAVO LOOP
546317,SATTERLEE STREET
546318,SAVOY STREET
546320,SAWYER AVENUE
546325,SAXON AVENUE
546330,SAYBROOK STREET
546400,SCARBORO AVENUE
546460,SCARSDALE STREET
546480,SCENIC LANE
546510,SCHINDLER COURT
546545,SCHLEY AVENUE
546550,SCHMIDTS LANE
546552,SCHOHARIE STREET
546554,SCHOOL ROAD
546555,SCHOOL STREET
546558,SCHOONER LOOP
546559,SCMICK LANE
546560,SCOTT AVENUE
546685,SCRANTON AVENUE
546690,SCRANTON STREET
546700,SCRIBNER AVENUE
546715,SCUDDER AVENUE
546730,SEA BREEZE LANE
546750,SEA CREST LANE
546820,SEA GATE COURT
546825,SEACREST AVENUE
546826,SEAFOAM STREET
546830,SEA GATE ROAD
546840,SEARCH LANE
546850,FR CAPODANNO BOULEVARD
546900,SEASIDE LANE
547000,SEAVER AVENUE
547150,SEAVIEW AVENUE
547200,SEELEY LANE
547300,SEGUINE AVENUE
547310,SEGUINE LOOP
547320,SELDIN AVENUE
547325,SELMOFF LANE
547435,SELKIRK STREET
547436,SELVIN LOOP
547440,SENECA AVENUE
547445,SENECA LOOP
547450,SENECA STREET
547475,SERRELL AVENUE
547476,SERVICE ROAD
547479,SETH LOOP
547480,SEYMOUR AVENUE
547485,SEWARD PLACE
547510,SHADY ROAD
547511,SHAINA COURT
547520,SHADOW LANE
547522,SHADYSIDE AVENUE
547523,SHAFTER AVENUE
547524,SHALE LANE
547525,SHARON AVENUE
547530,SHARPE AVENUE
547532,SHARRETT PLACE
547535,SHARROTT AVENUE
547540,SHARROTTS COURT
547545,SHARROTTS LANE
547550,SHARROTTS ROAD
547560,SHAUGHNESSY LANE
547562,SHAW PLACE
547564,SHAWNEE STREET
547565,SCHEFFELIN AVENUE
547568,SCHUYLER STREET
547570,SHEFFIELD STREET
547575,SHELDON AVENUE
547585,SHELLEY AVENUE
547588,SHELTERVIEW DRIVE
547589,SHEPARD AVENUE
547590,SHERADEN AVENUE
547600,SHERIDAN AVENUE
547605,SHERIDAN COURT
547610,SHERIDAN PLACE
547750,SHERMAN AVENUE
547752,SHERWOOD AVENUE
547755,SHERWOOD PLACE
547757,SHIELDS PLACE
547760,SHILOH STREET
547780,SHIRLEY AVENUE
547800,SHORE AVENUE
547810,SIERRA COURT
547823,ABRAHAM POND SHORELINE
547825,SILVER BEECH ROAD
547827,SHARON LANE
547830,SHORE ACRES ROAD
547835,SHORT PLACE
547836,SHOTWELL AVENUE
547837,SCHUBERT STREET
547840,SIDEVIEW AVENUE
547870,SIGNAL HILL ROAD
547890,SIGNS ROAD
547898,SILVER COURT
547900,SILVER LAKE ROAD
547940,SILVER LAKE PARK BOUNDARY
547948,SILVER LAKE CEMETERY BOUNDARY
547950,SILVER LAKE PARK ROAD
548040,SIMMONS LOOP
548043,SIMON COURT
548045,SIMPSON STREET
548050,SIMONSON AVENUE
548055,SIMONSON PLACE
548070,SINCLAIR AVENUE
548080,SIOUX STREET
548120,SKY LANE
548125,SKYLINE DRIVE
548130,SKYLINE WAY
548140,SLAIGHT STREET
548150,SLATER BOULEVARD
548155,SLAYTON AVENUE
548157,SLEEPY HOLLOW ROAD
548160,SLEIGHT AVENUE
548167,SLOANE AVENUE
548170,SLOSSON AVENUE
548200,SLOSSON TERRACE
548325,SMITH AVENUE
548330,SMITH COURT
548333,SMITHS LANE
548335,SMITH PLACE
548340,SMITH STREET
548350,SMITH TERRACE
548355,SMYRNA AVENUE
548360,SNEDEN AVENUE
548370,SNUG HARBOR ROAD
548385,SNUG HARBOR CULTURAL CENTER BNDY
548392,SNUG HARBOR CEMETERY BOUNDARY
548400,SOBEL COURT
548405,SOMMER AVENUE
548410,SOMMERS LANE
548415,SONIA COURT
548425,SOPHIA LANE
548430,SOREN STREET
548500,SOUTH AVENUE
548505,SOUTH BEACH AVENUE
548510,SOUTH STREET
548513,SOUTH EDO COURT
548517,SOUTH GREENLEAF AVENUE
548550,SOUTH GANNON AVENUE
548590,ST AUSTINS PLACE SOUTH
548595,SABLE LOOP
548600,SOUTH SERVICE ROAD
548610,SPARK PLACE
548620,SPARKILL AVENUE
548622,SPARTAN AVENUE
548625,SPEEDWELL AVENUE
548627,SPENCER STREET
548630,SPRAGUE AVENUE
548632,SPIRIT LANE
548635,SPRAGUE COURT
548640,SPRATT AVENUE
548650,SPRING STREET
548660,SPRINGFIELD AVENUE
548665,SPRINGHILL AVENUE
548667,SPRUCE COURT
548669,SPRUCE LANE
548670,SPRUCE STREET
548710,SACCHERI COURT
548874,OLD AMBOY ROAD
548878,ST ANDREWS PLACE
548880,ST ANDREWS ROAD
548885,ST ANTHONY PLACE
548890,ST AUSTINS PLACE
548895,ST EDWARD LANE
548910,ST GEORGE DRIVE
548950,ST GEORGE ROAD
548975,ST JAMES PLACE
548980,ST JOHNS AVENUE
548984,ST JULIAN PLACE
548985,ST JOSEPHS AVENUE
548986,ST LUKES AVENUE
548987,ST JOSEPHS CEMETERY BOUNDARY
548992,ST LUKES CEMETERY BOUNDARY
549100,ST MARKS PLACE
549250,ST MARYS AVENUE
549255,ST MARYS CEMETERY BOUNDARY
549400,ST PAULS AVENUE
549405,ST PATRICKS PLACE
549425,ST PETERS PLACE
549430,ST PETERS CEMETERY BOUNDARY
549550,ST STEPHENS PLACE
549600,STACEY LANE
549650,STAFFORD AVENUE
549655,STAGE LANE
549700,STANLEY AVENUE
549705,STANLEY CIRCLE
549800,STAR COURT
549840,STARR AVENUE
549850,STARBUCK STREET
549860,STARLIGHT ROAD
549870,STATE STREET
549873,STATEN IS MALL DRIVE
549876,STATEN ISLAND RAILWAY LINE
549885,STATEN IS CEMETERY BOUNDARY
549890,STATION AVENUE
549935,STEBBINS AVENUE
549936,STECHER STREET
549937,STEELE AVENUE
549938,STEERS STREET
549950,STEINWAY AVENUE
549955,STEPHEN LOOP
549960,STEPNEY STREET
549975,STERLING AVENUE
549980,STERN COURT
550000,STEUBEN STREET
550010,STEVENSON PLACE
550100,STEWART AVENUE
550120,STOBE AVENUE
550125,STONE STREET
550127,STONECREST COURT
550135,STORER AVENUE
550150,STRATFORD AVENUE
550151,STRATFORD COURT
550155,STRAUSS STREET
550160,STROUD AVENUE
550163,STUDIO LANE
550165,STURGES STREET
550175,STUYVESANT AVENUE
550300,STUYVESANT PLACE
550380,SUFFOLK AVENUE
550385,SUMMIT AVENUE
550386,SUMMIT PLACE
550387,SUMMIT STREET
550388,DENNIS TORRICELLI STREET
550389,SUMMIT ROAD
550390,SUMNER AVENUE
550391,SUMMERFIELD PLACE
550395,SUMNER PLACE
550397,SUNFIELD AVENUE
550400,SUNNYSIDE TERRACE
550405,SUNRISE TERRACE
550410,SUNSET AVENUE
550412,SUNSET LANE
550420,SURFSIDE PLAZA
550425,SURF AVENUE
550426,SUSSEX AVENUE
550428,SUSAN COURT
550429,SUSANNA LANE
550430,SWAIM AVENUE
550450,SWAN STREET
550460,SWEETBROOK ROAD
550465,SWEETWATER AVENUE
550470,SWINNERTON STREET
550485,SYCAMORE STREET
550490,SYDNEY PLACE
550495,SYLVA LANE
550496,SYLVAN COURT
550497,SYLVAN LANE
550500,SYLVAN PLACE
550505,SYLVATON TERRACE
550515,SYLVIA STREET
550550,TABB PLACE
550555,TACOMA STREET
550600,TAFT AVENUE
550610,TAFT COURT
550615,TALARICO COURT
550620,TALBOT PLACE
550675,TALLMAN STREET
550750,TARGEE STREET
550755,TARLTON STREET
550770,TARLEE PLACE
550775,TARRING STREET
550790,TARRYTOWN AVENUE
550800,TAUNTON STREET
550890,TAXTER PLACE
550895,TAYLOR COURT
550900,TAYLOR STREET
550902,TENAFLY PLACE
550903,TEMPLE COURT
550905,TENNYSON DRIVE
550906,TELEPORT DRIVE
550930,TERI COURT
550950,TERRACE AVENUE
550955,TESSA COURT
550963,THAMES AVENUE
550965,THE BOULEVARD
550969,THE OVAL
550971,THE PLAZA
550972,THEATER LANE
550974,THELMA COURT
550975,THERESA PLACE
550976,THISTLE COURT
550993,THOLLEN STREET
550997,THOMAS PLACE
551000,THOMAS STREET
551045,THOMPSON PLACE
551050,THOMPSON STREET
551100,THORNYCROFT AVENUE
551102,TIDES LANE
551105,TIFFANY COURT
551110,TIGER COURT
551149,TILLMAN STREET
551150,TILDEN STREET
551170,TILLER COURT
551175,TILSON PLACE
551180,TIMBER RIDGE DRIVE
551190,TIMOTHY COURT
551200,TIOGA STREET
551350,TITUS AVENUE
551450,TODDY AVENUE
551460,TODT HILL COURT
551470,TODT HILL ROAD
551490,TOM COURT
551500,TOMPKINS AVENUE
551520,TOMPKINS CIRCLE
551530,TOMPKINS COURT
551540,TOMPKINS PLACE
551550,TOMPKINS STREET
551560,TONE LANE
551565,TONY COURT
551568,TOPSIDE LANE
551570,TOPPING STREET
551572,TOTTENVILLE PLACE
551573,TOTTEN STREET
551575,TOWERS LANE
551578,TOWNLEY AVENUE
551650,TOWNSEND AVENUE
551690,TRACY AVENUE
551700,TRANTOR PLACE
551735,TRAVIS AVENUE
551750,TREADWELL AVENUE
551765,TREETZ PLACE
551775,TREMONT AVENUE
551777,TRENT STREET
551780,TRENTON COURT
551790,TRICIA WAY
551795,TRINA LANE
551800,TRINITY PLACE
551950,TROSSACH ROAD
551970,TROUT PLACE
551975,TROY STREET
551977,TRUMAN STREET
551978,TUTTLE STREET
551979,TRUMBULL PLACE
551980,TWIN OAK DRIVE
551981,TUCKAHOE AVENUE
551983,TUDOR STREET
551984,TUSCANY COURT
551985,TWOMBLY AVENUE
551987,TURF COURT
551988,TURF ROAD
551990,TYLER AVENUE
551995,TYNAN STREET
551996,TYNDALE STREET
551999,TYRRELL STREET
552000,TYSENS LANE
552001,TYSEN COURT
552010,TYRELLAN AVENUE
552100,TYSEN STREET
552240,UNCAS AVENUE
552250,UNION AVENUE
552253,UNION COURT
552255,UNION PLACE
552262,UNITED HEBREW CEMETERY BOUNDARY
552265,UNIVERSITY PLACE
552267,UNNAMED STREET
552286,US GOVERNMENT RESERVATION BNDY
552287,USAK COURT
552290,USS ARIZONA LANE
552291,USS CONNECTICUT COURT
552292,USS FLORIDA COURT
552293,USS IOWA CIRCLE
552294,USS MISSOURI LANE
552295,USS NEW MEXICO COURT
552296,USS NORTH CAROLINA ROAD
552297,USS TENNESSEE ROAD
552310,UPTON STREET
552315,URBANA STREET
552317,UTAH STREET
552318,UTICA STREET
552320,UTTER AVENUE
552323,UTOPIA COURT
552326,UXBRIDGE STREET
552380,VAIL AVENUE
552388,VALDEMAR AVENUE
552389,VALLEY ROAD
552390,VALENCIA AVENUE
552392,VAN STREET
552394,VAN ALLEN AVENUE
552395,VAN BRUNT STREET
552400,VAN BUREN STREET
552450,VAN CORTLANDT AVENUE
552550,VAN DUZER STREET
552555,VAN DUZER ST EXTENSION
552560,VANESSA LANE
552700,VAN NAME AVENUE
552750,VAN PELT AVENUE
552770,VAN RIPER STREET
552780,VAN TUYL STREET
552785,VAN WYCK AVENUE
552850,VANDERBILT AVENUE
552855,VASSAR STREET
552860,VEDDER AVENUE
552865,VAUGHAN STREET
552873,VEITH PLACE
552875,VELTMAN AVENUE
552885,VENICE AVENUE
552887,VERA CRUZ PLACE
552900,VERA STREET
552902,VERMONT COURT
552905,VERNON AVENUE
552910,VETERANS ROAD EAST
553000,VICTORY BOULEVARD
553010,VIENNA COURT
553130,VILLA AVENUE
553131,VILLAGE LANE
553132,VILLA NOVA STREET
553135,VINCENT AVENUE
553150,VINE STREET
553170,VINELAND AVENUE
553285,VERMONT AVENUE
553300,VIRGINIA AVENUE
553305,VIRGINIA PLACE
553450,VISTA AVENUE
553470,VISTA PLACE
553580,VOGEL AVENUE
553585,VOGEL LANE
553586,VOGEL LOOP
553590,VON BRAUN AVENUE
553600,VREELAND STREET
553605,VULCAN STREET
553745,WADE STREET
553750,WADSWORTH AVENUE
553751,WADSWORTH ROAD
553752,WAGNER STREET
553753,WADSWORTH TERRACE
553755,WAIMER PLACE
553850,WAINWRIGHT AVENUE
553875,WAKEFIELD AVENUE
553880,WAKEFIELD ROAD
553882,WALDEN AVENUE
553883,WALBROOKE AVENUE
553884,WALCH PLACE
553885,WALDRON AVENUE
553890,WALES PLACE
553893,WALKER DRIVE
553895,WALKER PLACE
553898,WALKER STREET
553900,WALL STREET
554050,WALLACE AVENUE
554060,WALLOON STREET
554192,WALNUT AVENUE
554195,WALNUT PLACE
554200,WALNUT STREET
554215,WALTERS AVENUE
554245,WANDELL AVENUE
554255,WARD AVENUE
554260,WARDWELL AVENUE
554264,WARDS POINT AVENUE
554270,WARREN STREET
554285,WARWICK AVENUE
554300,WASHINGTON AVENUE
554305,WASHINGTON PLACE
554350,WATCHOGUE ROAD
554500,WATER STREET
554515,WATERBURY AVENUE
554525,WATERFORD COURT
554530,WATERS AVENUE
554540,WATERSIDE PARKWAY
554550,WATERSIDE STREET
554551,WATERVIEW COURT
554552,WATKINS AVENUE
554555,WATSON AVENUE
554650,WAVE STREET
554655,WAVECREST STREET
554670,WAVERLY PLACE
554690,WAYNE COURT
554692,WAYNE PLACE
554695,WAYNE STREET
554697,WAYNE TERRACE
554700,WEBSTER AVENUE
554745,WEAVER STREET
554750,WEED AVENUE
554751,WEED ROAD
554752,WEINER STREET
554755,WELLES COURT
554757,WEMPLE STREET
554758,WENDY DRIVE
554760,WENLOCK STREET
554763,WEIR LANE
554800,WELLBROOK AVENUE
554804,WENTWORTH AVENUE
554805,WESTBROOK AVENUE
554810,WESTBURY AVENUE
554822,WESTFIELD AVENUE
554830,WESER AVENUE
554850,WEST STREET
554855,WEST TERRACE
554910,WESTCOTT BOULEVARD
554930,WESTENTRY ROAD
554940,WESTERN AVENUE
554950,WESTERVELT AVENUE
554955,ESMAC COURT WEST
554965,WESTMINSTER COURT
554978,WESTPORT LANE
554980,WESTPORT STREET
554985,WEST RALEIGH AVENUE
554990,NORTH BRIDGE STREET
555100,WESTWOOD AVENUE
555110,WETMORE ROAD
555250,WHEELER AVENUE
555255,WHEELING AVENUE
555260,WHITE STREET
555265,WHITE PLACE
555275,WHITAKER PLACE
555290,WHITEHALL STREET
555295,WHITE PLAINS AVENUE
555297,WHITE OAK LANE
555300,WHITEWOOD AVENUE
555305,WHITLOCK AVENUE
555306,WHITNEY AVENUE
555310,WHITMAN AVENUE
555320,WHITWELL PLACE
555350,WIEDERER PLACE
555355,WIELAND AVENUE
555390,WILBUR PLACE
555400,WILBUR STREET
555410,WILCOX STREET
555420,WILD AVENUE
555430,WILDER AVENUE
555431,WILDWOOD LANE
555432,WILEY PLACE
555440,WILLARD AVENUE
555442,WILLARD PLACE
555445,WILLIAM STREET
555450,WILLIAM AVENUE
555460,WILLIS AVENUE
555468,WILLOW AVENUE
555469,WILLOW STREET
555470,WILLOWBROOK COURT
555475,WILLOWBROOK PARK BOUNDARY
555480,WILLOWBROOK ROAD
555482,WILLOW LANE
555500,WILLOW POND ROAD
555516,ST ADALBERT PLACE
555517,WILLOW ROAD EAST
555525,WILLS PLACE
555530,WILSON AVENUE
555540,WILSON STREET
555550,WILSON TERRACE
555551,WILSON VIEW PLACE
555555,WIMAN AVENUE
555556,WIMAN PLACE
555557,WINANS STREET
555560,WINANT PLACE
555564,WINANT LANE
555565,WINANT AVENUE
555566,WINANT STREET
555580,WINCHESTER AVENUE
555600,WINDEMERE AVENUE
555605,WINDERMERE ROAD
555650,WINDHAM LOOP
555660,WINDING WOODS LOOP
555680,WINDMILL COURT
555700,WINDOM AVENUE
555745,WINDSOR AVENUE
555748,WINDSOR COURT
555750,WINDSOR ROAD
555755,WINDWARD COURT
555760,WINDY HOLLOW WAY
555770,WINEGAR LANE
555840,WINFIELD AVENUE
555850,WINFIELD STREET
556000,WINHAM AVENUE
556085,MOTT STREET
556143,WINSLOW PLACE
556144,WINSTON STREET
556150,WINTER AVENUE
556165,WINTHROP PLACE
556169,WIRT LANE
556180,WITTEMAN PLACE
556185,WOEHRLE AVENUE
556189,WOLCOTT AVENUE
556197,WOLKOFF LANE
556198,WOLVERINE STREET
556200,WOOD AVENUE
556210,WOOD COURT
556213,WOODLAND CEMETERY BOUNDARY
556230,WOODBINE AVENUE
556231,WOODBRIDGE PLACE
556235,WOODCLIFF AVENUE
556240,WOODCREST ROAD
556241,WOODDALE AVENUE
556244,WOODCUTTERS LANE
556255,WOODHAVEN AVENUE
556270,WOODLAND AVENUE
556280,WOODLAWN AVENUE
556283,WOODROSE LANE
556284,WOODROW METH CEMETERY BDY
556285,WOODROW ROAD
556287,WOODRUFF LANE
556290,WOODS OF ARDEN ROAD
556295,WOODSIDE AVENUE
556300,WOODSTOCK AVENUE
556330,WOODVALE AVENUE
556335,WOODVALE LOOP
556340,WOODWARD AVENUE
556370,WOOLLEY AVENUE
556442,WRENN STREET
556445,WRIGHT AVENUE
556450,WRIGHT STREET
556455,WYCLIFF LANE
556460,WYGANT PLACE
556470,WYONA AVENUE
556472,YACHT CLUB COVE
556473,YALE STREET
556476,YAFA COURT
556480,XENIA STREET
556485,YEOMALT AVENUE
556497,YESHIVA LANE
556500,YETMAN AVENUE
556600,YORK AVENUE
556615,YORK TERRACE
556620,YOUNG STREET
556622,YUCCA DRIVE
556625,YUKON AVENUE
556640,ZACHARY COURT
556690,ZECK COURT
556696,ZEPHYR AVENUE
556715,ZOE STREET
556716,ZWICKY AVENUE
556719,1 STREET
556720,2 STREET
556725,3 STREET
556726,3 COURT
556730,4 STREET
556750,5 STREET
556770,6 AVENUE
556780,6 STREET
556820,2 AVENUE
556825,3 AVENUE
557690,8 AVENUE
557700,8 STREET
557710,9 STREET
557720,10 STREET
557730,10 AVENUE
557732,12 AVENUE
557734,13 AVENUE
557770,NARROWS ROAD NORTH
557780,NASO COURT
565159,TOKEN STREET
570001,ADAM COURT
570002,ADELE STREET
570003,VENUS LANE
570005,ALCOTT STREET
570006,ALAN LOOP
570007,ALVERSON AVENUE
570008,AMY COURT
570009,ANACONDA STREET
570010,ANDREA PLACE
570011,ANDREASE STREET
570012,ANTHONY STREET
570013,ARCHWOOD AVENUE
570015,ASHLAND AVENUE EAST
570016,ASHWOOD COURT
570018,ATMORE PLACE
570019,AVON GREEN
570020,AYE COURT
570022,BANGOR STREET
570023,BARROW PLACE
570025,BEARD STREET
570026,BEDFORD PLACE
570027,BEE COURT
570028,BERGLUND AVENUE
570030,BERRY AVENUE WEST
570031,BERWICK PLACE
570032,BETH PLACE
570034,BLUEBERRY LANE
570035,BLYTHE PLACE
570036,BOGOTA STREET
570037,BORMAN AVENUE
570038,BOULDER STREET
570041,BOWLING GREEN PLACE
570042,BOYCE AVENUE
570045,BUNNELL COURT
570046,BURCHARD COURT
570049,CAMDEN STREET
570051,CAPELLAN STREET
570052,CARDIFF STREET
570054,CENTRE AVENUE
570057,CHERRYWOOD COURT
570058,CHERYL AVENUE
570059,CHESTNUT CIRCLE
570060,CHICAGO ALLEY
570061,CLAIRE COURT
570064,CONRAD AVENUE
570065,CONVENT AVENUE
570067,COOPER TERRACE
570068,CORNELIA AVENUE
570069,CORNELIA STREET
570070,CORONA AVENUE
570071,COTTER AVENUE
570072,COTTONWOOD COURT
570074,CROFT COURT
570075,CROWN PLACE
570076,DAFFODIL COURT
570077,DAHLIA STREET
570078,DEAL COURT
570079,DEBBIE STREET
570080,DELFORD STREET
570081,DEVON LOOP
570082,DEXTER AVENUE
570083,DINSMORE STREET
570085,DOE COURT
570086,DONNA COURT
570087,DORVAL AVENUE
570089,DRESDEN PLACE
570092,DUSTAN STREET
570093,DWARF STREET
570094,EAST BUCHANAN STREET
570095,EAST LOOP ROAD
570096,EAST TENAFLY AVENUE
570097,EBEY LANE
570098,ELDRIDGE AVENUE
570099,ELLIS ROAD
570101,ELSON STREET
570103,ETNA STREET
570104,EVERGREEN STREET
570105,FAIRLAWN AVENUE
570107,FELTON STREET
570108,FONDA PLACE
570109,FORRESTAL COURT
570112,FULLER COURT
570113,GARRICK STREET
570114,GARTH COURT
570115,GARY COURT
570116,GATEWAY DRIVE
570117,GIGI STREET
570118,GILBERT STREET
570119,GILES PLACE
570120,GILLARD AVENUE
570121,GILROY STREET
570123,GOLLER PLACE
570124,CABLE WAY
570126,GREAT KILLS LANE
570127,GREEN VALLEY ROAD
570128,GREENWAY AVENUE
570129,GRISWOLD COURT
570130,GUNDA STREET
570131,GUNTON PLACE
570132,HAMMOCK LANE
570133,HAMPTON PLACE
570134,HANK PLACE
570137,HARBORVIEW PLACE SOUTH
570138,HARTFORD STREET
570139,HARVEY STREET
570140,HAZEN STREET
570141,HELIOS PLACE
570143,HICKORY CIRCLE
570144,HODA PLACE
570146,HOME AVENUE
570149,IDA COURT
570150,ILYSE COURT
570151,INDALE AVENUE
570152,INDUSTRY ROAD
570153,INEZ STREET
570154,IRONWOOD STREET
570155,JARDINE AVENUE
570156,JOSEPH AVENUE
570157,KANE COURT
570158,KANSAS AVENUE
570159,KAREN COURT
570161,KEATING PLACE
570162,KNOLLWOOD COURT
570163,KYLE COURT
570166,LATHAM PLACE
570167,LEASON PLACE
570169,LEGGETT PLACE
570170,LEONA STREET
570173,LEXA PLACE
570174,LINDA AVENUE
570175,LISA LANE
570176,LISA PLACE
570180,LOMBARD COURT
570183,LOVELL AVENUE
570184,LUDWIG LANE
570185,LUKE COURT
570186,LYNBROOK AVENUE
570188,MC BAINE AVENUE
570190,MC DIVITT AVENUE
570191,MORAVIAN CEMETERY BOUNDARY
570193,MAJESTIC AVENUE
570194,MALLOW STREET
570196,MARNE AVENUE
570197,MARYLAND PLACE
570198,MASON BOULEVARD
570199,MAXWELL AVENUE
570200,MAY PLACE
570201,MAYBURY COURT
570203,MEADOW PLACE
570205,MEMO STREET
570208,MIMOSA LANE
570209,MINERVA PLACE
570210,MINTHORNE STREET
570211,MOFFETT STREET
570213,MOHR STREET
570214,MONTEREY AVENUE
570215,MOORE STREET
570216,MORANI STREET
570217,MOSELY AVENUE
570218,MULBERRY AVENUE
570219,MYRNA LANE
570220,NASSAU PLACE
570221,NESMYTHE TERRACE
570222,NEWFOLDEN PLACE
570223,NEWKIRK AVENUE
570224,NINA AVENUE
570225,NOBLE PLACE
570227,NORTH RANDALL AVENUE
570229,NORWOOD COURT
570230,NUTWOOD COURT
570232,ODELL PLACE
570234,OLGA PLACE
570235,OLIVER PLACE
570236,OPP COURT
570237,ORANGEBURG AVENUE
570240,OLIVIA COURT
570241,PAMELA LANE
570247,PARKVIEW LOOP
570248,PAUW STREET
570251,PELTON PLACE
570253,PENNSYLVANIA AVENUE
570255,PETERSONS LANE
570257,POETS CIRCLE
570258,POI COURT
570259,PRATT COURT
570261,PURDUE STREET
570262,RADCLIFF ROAD
570263,RADIGAN AVENUE
570264,RAILY COURT
570265,BELFIELD AVENUE FOOTBRIDGE
570267,REDWOOD AVENUE
570268,RETNER STREET
570269,RICHARD LANE
570274,ROSE LANE
570275,ROGERS PLACE
570276,ROLLING HILL GREEN
570277,ROSEDALE AVENUE
570278,RUMBA PLACE
570280,ST JOHN AVENUE
570282,SABLE AVENUE
570283,SALA COURT
570284,SANDALWOOD DRIVE
570285,SAUNDER STREET
570287,SEGUINE PLACE
570288,SEIDMAN AVENUE
570289,SEVEN GABLES ROAD
570291,SHALE STREET
570292,SHENANDOAH AVENUE
